Date,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
10/08/2012 08:00:00 PM,37,57
03/04/2015 05:00:00 PM,165,314
05/17/2013 06:00:00 PM,121,289
10/24/2016 03:00:00 PM,48,71
11/30/2015 12:00:00 AM,0,2
07/10/2016 09:00:00 PM,31,29
06/10/2018 02:00:00 AM,0,4
06/30/2017 05:00:00 PM,151,440
01/26/2018 11:00:00 PM,5,11
11/22/2016 07:00:00 PM,22,68
02/21/2018 01:00:00 PM,15,19
09/30/2013 04:00:00 PM,79,86
02/15/2016 08:00:00 AM,96,42
06/21/2013 08:00:00 AM,223,96
10/15/2017 08:00:00 PM,16,21
10/14/2012 02:00:00 PM,28,30
05/02/2015 11:00:00 PM,12,19
12/06/2017 01:00:00 AM,0,1
08/20/2017 04:00:00 AM,2,0
12/08/2015 07:00:00 PM,33,52
11/09/2013 02:00:00 PM,57,47
08/05/2013 11:00:00 AM,53,39
09/29/2017 09:00:00 AM,87,91
09/29/2013 04:00:00 PM,27,13
03/15/2016 12:00:00 PM,15,19
11/21/2016 06:00:00 PM,85,227
03/15/2016 10:00:00 AM,33,43
10/18/2013 08:00:00 AM,259,102
07/21/2015 03:00:00 PM,71,90
02/07/2018 07:00:00 PM,50,79
11/14/2012 01:00:00 AM,4,0
11/26/2012 05:00:00 PM,102,250
03/12/2018 08:00:00 AM,303,236
01/27/2017 11:00:00 PM,8,10
07/02/2015 08:00:00 PM,49,63
07/01/2016 10:00:00 AM,76,79
01/01/2015 11:00:00 PM,0,3
11/07/2017 11:00:00 AM,31,40
10/06/2013 06:00:00 PM,74,57
01/27/2018 09:00:00 AM,16,16
01/30/2018 11:00:00 AM,29,29
06/18/2017 12:00:00 AM,11,11
06/04/2017 11:00:00 AM,74,74
01/27/2018 01:00:00 AM,1,1
01/01/2018 12:00:00 AM,14,14
01/05/2018 03:00:00 AM,1,1
01/03/2018 05:00:00 AM,17,17
01/11/2018 02:00:00 AM,1,1
01/27/2018 02:00:00 AM,1,1
06/10/2017 12:00:00 AM,9,9
06/10/2017 06:00:00 AM,13,13
06/01/2017 03:00:00 AM,1,1
01/19/2018 02:00:00 AM,1,1
06/30/2017 02:00:00 AM,2,2
01/23/2018 04:00:00 AM,4,4
01/17/2018 10:00:00 AM,42,42
06/24/2017 06:00:00 PM,69,69
06/12/2017 12:00:00 PM,37,37
01/09/2018 11:00:00 PM,1,1
01/27/2018 10:00:00 PM,7,7
01/19/2018 03:00:00 AM,1,1
01/06/2018 09:00:00 PM,6,6
06/12/2017 01:00:00 PM,31,31
01/16/2018 09:00:00 PM,19,19
01/22/2018 01:00:00 AM,1,1
01/24/2018 01:00:00 AM,1,1
01/20/2018 05:00:00 AM,4,4
06/21/2017 04:00:00 AM,2,2
01/19/2018 05:00:00 AM,13,13
01/23/2018 02:00:00 AM,2,2
06/26/2017 11:00:00 PM,10,10
06/26/2017 02:00:00 AM,1,1
01/03/2018 03:00:00 AM,1,1
06/03/2017 04:00:00 AM,3,3
01/24/2018 10:00:00 PM,6,6
01/05/2018 02:00:00 PM,20,20
01/01/2018 02:00:00 AM,4,4
01/28/2018 12:00:00 AM,3,3
06/25/2017 02:00:00 AM,4,4
01/25/2018 02:00:00 PM,23,23
06/29/2017 03:00:00 AM,1,1
06/14/2017 01:00:00 AM,1,1
06/07/2017 11:00:00 PM,12,12
01/03/2018 02:00:00 AM,1,1
01/01/2018 11:00:00 PM,2,2
01/27/2018 06:00:00 AM,2,2
01/27/2018 04:00:00 AM,2,2
06/06/2017 03:00:00 AM,1,1
01/12/2018 10:00:00 PM,8,8
01/29/2018 11:00:00 AM,14,14
01/14/2018 03:00:00 AM,1,1
01/31/2018 12:00:00 AM,7,7
06/23/2017 04:00:00 AM,5,5
01/27/2018 07:00:00 PM,7,7
01/03/2018 04:00:00 AM,3,3
01/05/2018 12:00:00 AM,5,5
06/02/2017 11:00:00 AM,48,48
01/30/2018 02:00:00 AM,1,1
06/08/2017 12:00:00 AM,6,6
01/21/2018 10:00:00 PM,2,2
06/05/2017 03:00:00 AM,1,1
01/06/2018 09:00:00 AM,19,19
01/13/2018 08:00:00 AM,26,26
01/09/2018 01:00:00 AM,1,1
06/04/2017 01:00:00 AM,2,2
01/10/2018 02:00:00 AM,1,1
06/06/2017 10:00:00 AM,68,68
06/12/2017 12:00:00 AM,1,1
06/26/2017 04:00:00 AM,1,1
06/17/2017 03:00:00 AM,1,1
06/26/2017 10:00:00 AM,55,55
06/08/2017 04:00:00 AM,3,3
06/11/2017 01:00:00 AM,3,3
01/13/2018 02:00:00 AM,1,1
06/18/2017 02:00:00 AM,3,3
01/20/2018 12:00:00 AM,7,7
01/04/2018 11:00:00 PM,3,3
06/26/2017 01:00:00 AM,2,2
01/08/2018 12:00:00 PM,26,26
03/11/2018 02:00:00 AM,,
06/29/2017 04:00:00 AM,2,2
01/01/2018 05:00:00 AM,1,1
06/30/2017 01:00:00 AM,7,7
06/30/2017 04:00:00 AM,3,3
01/03/2018 01:00:00 AM,1,1
01/24/2018 03:00:00 AM,2,2
01/06/2018 03:00:00 PM,30,30
01/26/2018 04:00:00 AM,4,4
01/14/2018 01:00:00 AM,3,3
06/07/2017 12:00:00 AM,5,5
01/28/2018 06:00:00 AM,1,1
01/30/2018 11:00:00 PM,5,5
01/06/2018 03:00:00 AM,1,1
01/02/2018 12:00:00 AM,1,1
01/12/2018 11:00:00 AM,30,30
06/04/2017 04:00:00 AM,4,4
04/29/2016 08:00:00 AM,246,124
12/06/2014 02:00:00 PM,51,30
05/20/2018 11:00:00 AM,68,65
07/14/2013 07:00:00 PM,80,56
07/14/2017 02:00:00 PM,50,85
05/12/2018 12:00:00 AM,17,18
05/21/2014 09:00:00 AM,199,140
08/12/2014 04:00:00 AM,6,4
07/27/2013 01:00:00 PM,108,81
07/31/2018 08:00:00 AM,381,337
07/04/2018 12:00:00 PM,120,128
07/13/2018 07:00:00 PM,82,154
07/04/2018 09:00:00 PM,99,84
07/08/2018 09:00:00 PM,26,28
07/20/2018 01:00:00 AM,4,3
07/16/2018 03:00:00 PM,76,125
07/30/2018 01:00:00 AM,5,4
07/23/2018 04:00:00 PM,120,287
07/19/2018 03:00:00 PM,67,114
07/15/2018 10:00:00 PM,28,13
07/17/2018 07:00:00 AM,261,261
07/27/2018 10:00:00 PM,29,27
07/29/2018 07:00:00 AM,38,32
07/22/2018 03:00:00 PM,86,78
07/21/2018 10:00:00 AM,67,70
07/01/2018 05:00:00 PM,67,60
07/09/2018 12:00:00 AM,4,7
07/03/2018 06:00:00 AM,91,86
07/24/2018 09:00:00 AM,178,204
07/24/2018 07:00:00 PM,106,170
07/31/2018 10:00:00 AM,74,114
07/16/2018 12:00:00 PM,52,63
07/31/2018 05:00:00 PM,213,598
07/07/2018 10:00:00 AM,77,83
07/12/2018 02:00:00 PM,52,87
07/31/2018 09:00:00 AM,142,201
07/03/2018 07:00:00 AM,209,224
07/15/2018 02:00:00 PM,102,94
07/12/2018 08:00:00 PM,98,127
07/14/2018 10:00:00 PM,30,16
07/25/2018 06:00:00 PM,162,395
07/25/2018 03:00:00 AM,4,1
07/18/2018 12:00:00 PM,69,49
07/04/2018 03:00:00 PM,146,138
07/17/2018 07:00:00 PM,104,177
07/17/2018 06:00:00 PM,177,350
07/12/2018 06:00:00 AM,101,91
07/09/2018 07:00:00 PM,68,141
07/28/2018 02:00:00 PM,90,110
07/27/2018 11:00:00 PM,15,20
07/27/2018 05:00:00 AM,23,19
07/24/2018 06:00:00 AM,97,111
07/04/2018 05:00:00 AM,8,10
07/06/2018 09:00:00 PM,45,43
07/10/2018 12:00:00 PM,50,49
07/21/2018 08:00:00 AM,55,63
07/16/2018 10:00:00 PM,25,24
07/20/2018 11:00:00 PM,11,20
07/08/2018 06:00:00 AM,9,14
07/12/2018 05:00:00 AM,31,30
07/26/2018 12:00:00 AM,1,6
07/17/2018 06:00:00 AM,119,120
07/05/2018 09:00:00 AM,133,169
07/31/2018 07:00:00 PM,100,177
07/11/2018 06:00:00 AM,93,89
07/26/2018 07:00:00 AM,253,257
07/31/2018 05:00:00 AM,35,25
07/22/2018 02:00:00 AM,1,2
07/01/2018 10:00:00 AM,54,67
07/24/2018 03:00:00 PM,72,147
07/26/2018 01:00:00 PM,53,59
07/06/2018 04:00:00 PM,131,261
07/22/2018 11:00:00 PM,10,11
07/11/2018 11:00:00 PM,15,21
07/04/2018 04:00:00 AM,4,3
07/23/2018 06:00:00 PM,147,358
07/19/2018 09:00:00 AM,158,178
07/01/2018 02:00:00 PM,71,95
07/28/2018 07:00:00 PM,64,61
07/10/2018 10:00:00 PM,21,29
07/21/2018 05:00:00 AM,7,5
07/04/2018 12:00:00 AM,6,23
07/16/2018 01:00:00 PM,45,63
07/23/2018 02:00:00 PM,48,69
07/31/2018 08:00:00 PM,79,97
07/19/2018 07:00:00 AM,208,235
07/04/2018 07:00:00 AM,32,41
07/24/2018 04:00:00 PM,124,331
07/30/2018 01:00:00 PM,49,54
07/29/2018 08:00:00 AM,52,49
07/04/2018 02:00:00 AM,3,2
07/01/2018 12:00:00 PM,52,74
07/17/2018 11:00:00 AM,47,56
07/20/2018 10:00:00 PM,26,34
07/30/2018 05:00:00 PM,156,579
07/30/2018 11:00:00 PM,15,18
07/20/2018 04:00:00 PM,127,291
07/02/2018 11:00:00 AM,48,58
07/06/2018 02:00:00 PM,65,115
07/13/2018 10:00:00 AM,70,84
07/02/2018 12:00:00 PM,49,44
07/25/2018 07:00:00 AM,249,265
07/29/2018 01:00:00 PM,103,112
07/19/2018 10:00:00 PM,32,34
07/11/2018 04:00:00 AM,7,11
07/11/2018 04:00:00 PM,113,324
07/01/2018 01:00:00 PM,58,82
07/07/2018 02:00:00 AM,2,7
07/29/2018 05:00:00 PM,66,67
07/14/2018 08:00:00 AM,54,53
07/27/2018 08:00:00 PM,61,93
07/02/2018 10:00:00 AM,58,72
07/03/2018 01:00:00 AM,7,1
07/18/2018 02:00:00 AM,1,2
07/19/2018 12:00:00 PM,47,43
07/04/2018 03:00:00 AM,1,3
07/26/2018 10:00:00 PM,35,48
07/07/2018 11:00:00 PM,21,20
07/08/2018 07:00:00 AM,18,31
07/12/2018 05:00:00 PM,198,632
07/20/2018 06:00:00 AM,79,66
07/03/2018 12:00:00 PM,48,65
07/07/2018 11:00:00 AM,62,109
07/30/2018 05:00:00 AM,33,15
07/27/2018 04:00:00 AM,4,8
07/31/2018 12:00:00 AM,4,4
07/10/2018 11:00:00 PM,16,7
07/01/2018 04:00:00 PM,65,83
07/27/2018 09:00:00 PM,34,52
07/18/2018 05:00:00 AM,37,24
07/11/2018 07:00:00 AM,247,278
07/18/2018 09:00:00 PM,74,60
07/26/2018 06:00:00 AM,91,106
07/08/2018 10:00:00 PM,10,14
07/11/2018 01:00:00 PM,60,53
07/13/2018 03:00:00 AM,4,2
07/12/2018 08:00:00 AM,326,327
07/22/2018 04:00:00 PM,77,99
07/05/2018 12:00:00 PM,54,69
07/12/2018 09:00:00 AM,181,231
07/28/2018 08:00:00 PM,39,39
07/28/2018 04:00:00 PM,86,104
07/12/2018 10:00:00 PM,33,47
07/17/2018 01:00:00 PM,42,79
07/21/2018 12:00:00 PM,109,122
07/21/2018 09:00:00 AM,109,64
07/08/2018 03:00:00 PM,141,116
07/25/2018 11:00:00 AM,55,66
07/07/2018 05:00:00 AM,11,9
07/07/2018 04:00:00 PM,117,122
07/04/2018 06:00:00 AM,13,22
07/31/2018 01:00:00 AM,3,5
07/27/2018 02:00:00 AM,2,3
07/04/2018 07:00:00 PM,104,132
07/16/2018 10:00:00 AM,67,87
07/14/2018 04:00:00 AM,11,37
07/29/2018 12:00:00 PM,115,84
07/08/2018 03:00:00 AM,1,1
07/21/2018 05:00:00 PM,81,121
07/04/2018 06:00:00 PM,133,132
07/29/2018 04:00:00 PM,59,112
07/21/2018 04:00:00 PM,81,113
07/05/2018 10:00:00 PM,27,39
07/10/2018 12:00:00 AM,6,7
07/09/2018 09:00:00 PM,21,48
07/21/2018 08:00:00 PM,44,45
07/09/2018 10:00:00 AM,66,73
07/11/2018 07:00:00 PM,106,218
07/08/2018 12:00:00 AM,12,12
07/19/2018 01:00:00 PM,60,82
07/21/2018 11:00:00 PM,13,21
07/08/2018 05:00:00 PM,97,73
07/07/2018 02:00:00 PM,102,133
07/23/2018 09:00:00 PM,31,52
07/02/2018 12:00:00 AM,4,4
07/13/2018 06:00:00 AM,69,85
07/30/2018 10:00:00 AM,53,73
07/23/2018 03:00:00 AM,0,4
07/15/2018 03:00:00 PM,102,80
07/20/2018 04:00:00 AM,11,7
07/05/2018 07:00:00 AM,153,174
07/26/2018 02:00:00 PM,53,80
07/27/2018 06:00:00 AM,75,80
07/04/2018 01:00:00 PM,146,173
07/16/2018 01:00:00 AM,0,0
07/08/2018 04:00:00 PM,120,143
07/20/2018 06:00:00 PM,131,260
07/17/2018 12:00:00 AM,8,6
07/28/2018 08:00:00 AM,46,65
07/18/2018 03:00:00 AM,1,1
07/07/2018 01:00:00 PM,98,88
07/31/2018 09:00:00 PM,47,64
07/22/2018 11:00:00 AM,93,95
07/13/2018 07:00:00 AM,207,226
07/26/2018 01:00:00 AM,5,1
07/25/2018 08:00:00 PM,73,125
07/02/2018 02:00:00 AM,2,2
07/24/2018 01:00:00 PM,67,58
07/03/2018 08:00:00 PM,64,92
07/30/2018 03:00:00 AM,2,1
07/13/2018 12:00:00 PM,53,57
07/02/2018 10:00:00 PM,15,7
07/22/2018 08:00:00 AM,49,60
07/27/2018 11:00:00 AM,54,50
07/31/2018 06:00:00 PM,156,353
07/08/2018 11:00:00 PM,5,10
07/25/2018 08:00:00 AM,367,347
07/02/2018 09:00:00 AM,143,171
07/07/2018 09:00:00 AM,53,75
07/14/2018 11:00:00 PM,14,29
07/14/2018 10:00:00 AM,80,71
07/16/2018 08:00:00 AM,295,352
07/29/2018 06:00:00 AM,7,14
07/31/2018 03:00:00 PM,71,121
07/14/2018 07:00:00 PM,61,62
07/28/2018 12:00:00 AM,12,9
07/15/2018 06:00:00 AM,13,20
07/19/2018 06:00:00 PM,123,352
07/21/2018 06:00:00 PM,71,97
07/03/2018 11:00:00 PM,20,21
07/12/2018 09:00:00 PM,84,69
07/06/2018 10:00:00 PM,27,28
07/20/2018 07:00:00 PM,73,131
07/20/2018 07:00:00 AM,169,208
07/13/2018 06:00:00 PM,138,263
07/17/2018 10:00:00 AM,75,82
07/04/2018 04:00:00 PM,91,135
07/18/2018 06:00:00 PM,157,410
07/01/2018 05:00:00 AM,6,2
07/08/2018 05:00:00 AM,4,5
07/05/2018 02:00:00 PM,64,99
07/14/2018 02:00:00 PM,113,92
07/14/2018 06:00:00 AM,26,37
07/31/2018 10:00:00 PM,39,42
07/29/2018 03:00:00 PM,75,90
07/30/2018 06:00:00 AM,79,93
07/16/2018 05:00:00 PM,188,601
07/22/2018 10:00:00 PM,11,11
07/09/2018 11:00:00 AM,48,63
07/01/2018 11:00:00 AM,68,59
07/28/2018 01:00:00 AM,4,17
07/04/2018 09:00:00 AM,59,71
07/03/2018 05:00:00 AM,27,25
07/26/2018 09:00:00 AM,173,187
07/19/2018 11:00:00 AM,55,59
07/23/2018 12:00:00 PM,57,64
07/24/2018 07:00:00 AM,293,290
07/10/2018 10:00:00 AM,56,85
07/06/2018 08:00:00 AM,266,222
07/22/2018 01:00:00 AM,6,5
07/11/2018 05:00:00 AM,29,25
07/15/2018 04:00:00 AM,3,3
07/29/2018 02:00:00 AM,9,5
07/15/2018 05:00:00 PM,75,67
07/05/2018 03:00:00 PM,72,124
07/17/2018 08:00:00 AM,361,375
07/20/2018 02:00:00 AM,2,6
07/20/2018 08:00:00 PM,41,100
07/19/2018 04:00:00 AM,5,9
07/03/2018 10:00:00 AM,76,81
07/27/2018 06:00:00 PM,117,255
07/05/2018 07:00:00 PM,94,143
07/07/2018 01:00:00 AM,4,8
07/04/2018 05:00:00 PM,138,108
07/28/2018 11:00:00 AM,100,132
07/03/2018 07:00:00 PM,109,172
07/28/2018 03:00:00 PM,90,80
07/29/2018 09:00:00 AM,64,70
07/25/2018 10:00:00 AM,65,83
07/27/2018 07:00:00 AM,207,206
07/30/2018 09:00:00 AM,164,211
07/28/2018 12:00:00 PM,118,111
07/15/2018 11:00:00 AM,94,114
07/01/2018 08:00:00 PM,26,39
07/31/2018 02:00:00 PM,51,72
07/26/2018 02:00:00 AM,2,1
07/01/2018 01:00:00 AM,2,3
07/01/2018 07:00:00 PM,30,48
07/29/2018 12:00:00 AM,20,7
07/08/2018 08:00:00 AM,51,36
07/09/2018 12:00:00 PM,67,62
07/24/2018 06:00:00 PM,152,391
07/30/2018 08:00:00 AM,357,325
07/07/2018 07:00:00 AM,17,25
07/06/2018 09:00:00 AM,144,160
07/01/2018 10:00:00 PM,3,9
07/25/2018 10:00:00 PM,28,35
07/17/2018 05:00:00 AM,32,29
07/12/2018 04:00:00 AM,7,12
07/05/2018 04:00:00 AM,11,9
07/19/2018 08:00:00 AM,317,315
07/29/2018 10:00:00 PM,11,11
07/02/2018 01:00:00 PM,42,64
07/31/2018 06:00:00 AM,93,107
07/18/2018 03:00:00 PM,74,133
07/18/2018 04:00:00 AM,10,7
07/10/2018 01:00:00 PM,69,60
07/18/2018 10:00:00 PM,26,34
07/25/2018 03:00:00 PM,71,141
07/09/2018 09:00:00 AM,153,193
07/06/2018 06:00:00 AM,61,60
07/11/2018 02:00:00 AM,5,3
07/18/2018 08:00:00 AM,334,312
07/03/2018 02:00:00 PM,74,105
07/05/2018 01:00:00 PM,72,78
07/24/2018 02:00:00 PM,53,71
07/20/2018 03:00:00 AM,3,1
07/25/2018 01:00:00 PM,43,60
07/02/2018 11:00:00 PM,7,17
07/22/2018 07:00:00 PM,59,63
07/21/2018 07:00:00 PM,60,44
07/09/2018 03:00:00 AM,1,1
07/19/2018 09:00:00 PM,37,56
07/20/2018 01:00:00 PM,58,62
07/21/2018 02:00:00 PM,109,132
07/12/2018 01:00:00 AM,2,5
07/10/2018 08:00:00 PM,58,146
07/30/2018 04:00:00 AM,5,10
07/04/2018 10:00:00 PM,58,71
07/05/2018 12:00:00 AM,14,39
07/09/2018 07:00:00 AM,248,281
07/07/2018 03:00:00 AM,4,0
07/25/2018 05:00:00 PM,167,606
07/25/2018 11:00:00 PM,14,15
07/01/2018 12:00:00 AM,7,6
07/17/2018 09:00:00 PM,38,75
07/01/2018 03:00:00 AM,2,4
07/06/2018 07:00:00 AM,166,168
07/18/2018 07:00:00 AM,257,264
07/29/2018 02:00:00 PM,56,101
07/25/2018 04:00:00 PM,114,308
07/17/2018 02:00:00 PM,50,82
07/18/2018 07:00:00 PM,137,226
07/06/2018 12:00:00 AM,2,2
07/09/2018 10:00:00 PM,23,23
07/08/2018 08:00:00 PM,46,50
07/13/2018 04:00:00 PM,126,276
07/19/2018 04:00:00 PM,128,314
07/06/2018 04:00:00 AM,7,8
07/31/2018 07:00:00 AM,254,253
07/07/2018 08:00:00 PM,56,68
07/02/2018 04:00:00 AM,7,10
07/10/2018 06:00:00 PM,196,364
07/27/2018 03:00:00 PM,86,171
07/31/2018 01:00:00 PM,50,57
07/09/2018 03:00:00 PM,56,110
07/27/2018 01:00:00 PM,66,81
07/03/2018 09:00:00 PM,60,57
07/01/2018 08:00:00 AM,37,41
07/06/2018 10:00:00 AM,67,73
07/18/2018 12:00:00 AM,2,6
07/16/2018 07:00:00 AM,246,248
07/02/2018 07:00:00 PM,82,163
07/28/2018 10:00:00 AM,89,81
07/08/2018 11:00:00 AM,142,100
07/26/2018 09:00:00 PM,35,50
07/04/2018 10:00:00 AM,91,85
07/20/2018 08:00:00 AM,278,249
07/03/2018 03:00:00 AM,2,5
07/11/2018 08:00:00 AM,319,337
07/03/2018 10:00:00 PM,19,36
07/05/2018 01:00:00 AM,6,9
07/13/2018 01:00:00 PM,48,61
07/23/2018 10:00:00 PM,20,23
07/06/2018 03:00:00 AM,1,1
07/18/2018 06:00:00 AM,102,95
07/15/2018 01:00:00 AM,3,9
07/26/2018 07:00:00 PM,94,214
07/09/2018 01:00:00 AM,2,0
07/23/2018 01:00:00 AM,1,8
07/02/2018 03:00:00 PM,76,102
07/20/2018 09:00:00 AM,140,138
07/04/2018 02:00:00 PM,126,169
07/14/2018 05:00:00 PM,95,70
07/19/2018 11:00:00 PM,10,15
07/11/2018 06:00:00 PM,197,394
07/03/2018 01:00:00 PM,52,94
07/10/2018 04:00:00 AM,7,6
07/15/2018 08:00:00 AM,46,55
07/06/2018 02:00:00 AM,2,1
07/28/2018 05:00:00 PM,96,87
07/23/2018 06:00:00 AM,82,90
07/12/2018 11:00:00 AM,57,65
07/21/2018 11:00:00 AM,127,112
07/03/2018 03:00:00 PM,83,180
07/07/2018 12:00:00 AM,10,13
07/14/2018 12:00:00 PM,83,119
07/28/2018 09:00:00 PM,33,41
07/25/2018 04:00:00 AM,5,12
07/02/2018 08:00:00 PM,55,97
07/23/2018 11:00:00 PM,9,20
07/12/2018 07:00:00 AM,245,250
07/15/2018 07:00:00 PM,37,46
07/21/2018 03:00:00 PM,116,130
07/31/2018 11:00:00 PM,10,19
07/21/2018 10:00:00 PM,19,16
07/21/2018 01:00:00 PM,110,116
07/23/2018 08:00:00 AM,334,339
07/12/2018 10:00:00 AM,76,103
07/05/2018 11:00:00 PM,18,23
07/15/2018 11:00:00 PM,12,9
07/04/2018 08:00:00 AM,98,63
07/30/2018 07:00:00 AM,257,254
07/13/2018 05:00:00 PM,152,495
07/01/2018 06:00:00 AM,6,12
07/15/2018 01:00:00 PM,88,95
07/01/2018 07:00:00 AM,25,22
07/23/2018 05:00:00 PM,198,673
07/01/2018 09:00:00 AM,30,54
07/17/2018 04:00:00 PM,113,348
07/10/2018 02:00:00 PM,57,64
07/25/2018 02:00:00 AM,3,7
07/31/2018 12:00:00 PM,42,43
07/06/2018 12:00:00 PM,63,63
07/28/2018 10:00:00 PM,28,31
07/14/2018 07:00:00 AM,29,23
07/23/2018 02:00:00 AM,2,3
07/21/2018 02:00:00 AM,2,6
07/26/2018 03:00:00 AM,1,2
07/29/2018 11:00:00 AM,98,106
07/13/2018 05:00:00 AM,19,18
07/13/2018 02:00:00 AM,1,3
07/09/2018 01:00:00 PM,53,57
07/29/2018 01:00:00 AM,11,5
07/15/2018 10:00:00 AM,97,78
07/18/2018 11:00:00 AM,57,65
07/26/2018 11:00:00 PM,20,17
07/14/2018 09:00:00 AM,59,71
07/29/2018 08:00:00 PM,41,54
07/26/2018 04:00:00 AM,5,8
07/18/2018 02:00:00 PM,53,72
07/13/2018 11:00:00 PM,18,24
07/27/2018 04:00:00 PM,138,309
07/06/2018 11:00:00 PM,25,21
07/15/2018 06:00:00 PM,44,61
07/03/2018 06:00:00 PM,136,308
07/30/2018 12:00:00 PM,48,55
07/08/2018 04:00:00 AM,1,3
07/07/2018 04:00:00 AM,1,5
07/16/2018 06:00:00 AM,97,83
07/10/2018 05:00:00 AM,33,31
07/19/2018 08:00:00 PM,67,85
07/17/2018 10:00:00 PM,25,38
07/30/2018 07:00:00 PM,70,162
07/25/2018 05:00:00 AM,28,31
07/01/2018 02:00:00 AM,5,3
07/14/2018 03:00:00 AM,4,11
07/18/2018 10:00:00 AM,70,103
07/23/2018 05:00:00 AM,33,24
07/31/2018 02:00:00 AM,2,1
07/30/2018 02:00:00 AM,2,2
07/12/2018 07:00:00 PM,103,206
07/24/2018 05:00:00 PM,200,691
07/10/2018 09:00:00 PM,56,75
07/24/2018 05:00:00 AM,43,26
07/09/2018 11:00:00 PM,11,16
07/02/2018 07:00:00 AM,185,209
07/19/2018 07:00:00 PM,93,163
07/28/2018 06:00:00 AM,22,19
07/06/2018 11:00:00 AM,60,67
07/22/2018 07:00:00 AM,26,22
07/01/2018 04:00:00 AM,0,4
07/22/2018 09:00:00 PM,35,25
07/10/2018 06:00:00 AM,99,106
07/22/2018 05:00:00 AM,4,3
07/14/2018 05:00:00 AM,13,18
07/23/2018 12:00:00 AM,2,3
07/18/2018 01:00:00 AM,0,2
07/15/2018 03:00:00 AM,1,5
07/28/2018 04:00:00 AM,2,4
07/13/2018 10:00:00 PM,30,31
07/10/2018 03:00:00 AM,1,2
07/13/2018 12:00:00 AM,7,9
07/17/2018 05:00:00 PM,240,649
07/22/2018 10:00:00 AM,113,97
07/17/2018 03:00:00 AM,1,0
07/16/2018 02:00:00 AM,3,4
07/06/2018 05:00:00 AM,17,19
07/18/2018 08:00:00 PM,79,119
07/19/2018 01:00:00 AM,4,3
07/11/2018 11:00:00 AM,82,59
07/10/2018 07:00:00 AM,242,250
07/29/2018 07:00:00 PM,45,63
07/14/2018 04:00:00 PM,92,115
07/11/2018 03:00:00 PM,83,118
07/21/2018 07:00:00 AM,20,33
07/16/2018 07:00:00 PM,112,172
07/08/2018 09:00:00 AM,67,90
07/24/2018 11:00:00 PM,11,26
07/21/2018 01:00:00 AM,7,10
07/05/2018 06:00:00 AM,65,59
07/22/2018 06:00:00 AM,14,15
07/31/2018 04:00:00 AM,7,9
07/16/2018 11:00:00 PM,7,21
07/14/2018 11:00:00 AM,91,101
07/26/2018 03:00:00 PM,72,124
07/18/2018 01:00:00 PM,41,73
07/26/2018 04:00:00 PM,110,322
07/21/2018 09:00:00 PM,33,36
07/16/2018 09:00:00 AM,152,190
07/10/2018 05:00:00 PM,202,611
07/05/2018 06:00:00 PM,140,308
07/05/2018 09:00:00 PM,38,44
07/04/2018 11:00:00 PM,114,150
07/28/2018 05:00:00 AM,10,10
07/24/2018 03:00:00 AM,1,3
07/24/2018 01:00:00 AM,3,1
07/11/2018 08:00:00 PM,96,126
07/27/2018 02:00:00 PM,76,115
07/25/2018 12:00:00 PM,56,51
07/19/2018 12:00:00 AM,5,9
07/27/2018 03:00:00 AM,3,3
07/11/2018 09:00:00 PM,53,78
07/02/2018 05:00:00 PM,176,569
07/09/2018 06:00:00 PM,145,364
07/03/2018 11:00:00 AM,66,74
07/30/2018 02:00:00 PM,51,82
07/11/2018 02:00:00 PM,75,89
07/09/2018 08:00:00 AM,328,329
07/17/2018 04:00:00 AM,7,13
07/15/2018 12:00:00 PM,95,95
07/18/2018 05:00:00 PM,236,588
07/07/2018 12:00:00 PM,93,94
07/06/2018 07:00:00 PM,75,122
07/18/2018 09:00:00 AM,171,220
07/20/2018 09:00:00 PM,38,35
07/11/2018 12:00:00 PM,56,55
07/15/2018 12:00:00 AM,19,10
07/24/2018 10:00:00 AM,70,85
07/24/2018 12:00:00 PM,57,55
07/22/2018 06:00:00 PM,55,66
07/16/2018 08:00:00 PM,39,88
07/26/2018 08:00:00 PM,69,111
07/07/2018 06:00:00 AM,8,16
07/16/2018 04:00:00 AM,6,9
07/21/2018 03:00:00 AM,2,5
07/19/2018 02:00:00 PM,66,70
07/06/2018 08:00:00 PM,68,93
07/13/2018 04:00:00 AM,5,7
07/28/2018 07:00:00 AM,36,31
07/20/2018 03:00:00 PM,103,168
07/25/2018 12:00:00 AM,7,10
07/07/2018 07:00:00 PM,37,63
07/15/2018 04:00:00 PM,66,60
07/14/2018 02:00:00 AM,4,3
07/22/2018 04:00:00 AM,4,6
07/13/2018 09:00:00 AM,134,188
07/27/2018 09:00:00 AM,163,162
07/01/2018 09:00:00 PM,13,29
07/02/2018 01:00:00 AM,1,1
07/10/2018 08:00:00 AM,322,352
07/26/2018 12:00:00 PM,60,66
07/20/2018 05:00:00 PM,135,432
07/17/2018 12:00:00 PM,65,55
07/14/2018 12:00:00 AM,16,9
07/13/2018 11:00:00 AM,57,60
07/08/2018 10:00:00 AM,77,100
07/21/2018 12:00:00 AM,16,11
07/08/2018 12:00:00 PM,129,117
07/01/2018 11:00:00 PM,1,10
07/29/2018 06:00:00 PM,69,71
07/06/2018 05:00:00 PM,132,394
